position,velocity
-0.7603024,0.011134756
-0.74653786,0.01376455
-0.7302232,0.016314697
-0.7114561,0.018767027
-0.6903536,0.02110255
-0.6670519,0.023301695
-0.64170724,0.025344687
-0.61449516,0.027212081
-0.58560973,0.028885387
-0.55526197,0.03034779
-0.52367705,0.031584907
-0.49109155,0.032585494
-0.4577495,0.03334208
-0.42389807,0.033851415
-0.3897833,0.03411476
-0.35564542,0.034137882
-0.32171455,0.033930857
-0.28820696,0.03350761
-0.25632167,0.03188529
-0.22723295,0.029088713
-0.2010855,0.026147455
-0.17799677,0.023088723
-0.15806,0.019936766
-0.14134741,0.016712597
-0.1279134,0.013434014
-0.11779755,0.010115838
-0.111027226,0.006770327
-0.1076195,0.0034077293
-0.1075826,3.6898386e-05
-0.11091662,-0.0033340203
-0.11761351,-0.0066968896
-0.12765639,-0.010042877
-0.14101817,-0.013361774
-0.15765953,-0.016641373
-0.17752644,-0.019866912
-0.20054711,-0.023020662
-0.2266288,-0.026081681
-0.25565457,-0.029025791
-0.2874804,-0.031825844
-0.32193273,-0.034452308
-0.35880694,-0.03687421
-0.39786735,-0.039060414
-0.43884856,-0.040981196
-0.48145854,-0.042609997
-0.5253838,-0.043925207
-0.5702956,-0.04491182
-0.6148583,-0.04456274
-0.6587451,-0.04388681
-0.7016459,-0.042900756
-0.7432739,-0.041628
-0.78237104,-0.039097134
-0.8187165,-0.036345493
-0.85212666,-0.033410147
-0.88245285,-0.03032616
-0.90957814,-0.02712533
-0.93341357,-0.023835385
-0.9538932,-0.020479629
-0.9709701,-0.01707693
-0.9846121,-0.013642015
-0.99479806,-0.01018595
-1.0015148,-0.0067167766
-1.004755,-0.0032402175
-1.0045155,0.00023954453
-1.0007964,0.0037190777
-0.99360156,0.007194895
-0.9829389,0.010662649
-0.96882254,0.014116338
-0.951275,0.017547552
-0.9303303,0.020944752
-0.90603757,0.024292666
-0.8784658,0.027571827
-0.84770745,0.030758318
-0.8138836,0.033823814
-0.7771476,0.03673601
-0.7376881,0.039459486
-0.6957311,0.04195702
-0.6515397,0.044191394
-0.6054121,0.046127565
-0.55767715,0.047735024
-0.50868696,0.048990164
-0.4588086,0.049878363
-0.4084131,0.050395492
-0.3578644,0.05054869
-0.30750814,0.050356265
-0.2576614,0.049846742
-0.20860423,0.049057167
-0.16057329,0.04803095
-0.11375784,0.04681545
-0.06829821,0.045459628
-0.02428629,0.04401192
0.018232264,0.042518552
0.059254557,0.041022293
0.098816246,0.03956169
0.13698699,0.03817074
0.17386588,0.036878895
0.20957722,0.035711333
0.24426661,0.0346894
0.27809775,0.03383114
0.31124964,0.033151884
0.34391445,0.032664824
0.37629598,0.032381516
0.40860832,0.032312352
0.44107527,0.032466926
0.47392955,0.032854304
-0.47583005,0.0
-0.4771871,-0.0013570404
-0.4798911,-0.0027040043
-0.48392197,-0.0040308735
-0.48924974,-0.005327747
-0.49583462,-0.0065849093
-0.50362754,-0.0077929
-0.51257014,-0.008942595
-0.5225954,-0.0100252945
-0.5336282,-0.01103282
-0.5455859,-0.01195761
-0.5583787,-0.012792827
-0.5719111,-0.01353245
-0.5860825,-0.014171375
-0.600788,-0.014705487
-0.6159197,-0.015131728
-0.63136786,-0.015448139
-0.6470217,-0.015653878
-0.6627709,-0.015749212
-0.67850643,-0.015735485
-0.6941215,-0.015615046
-0.70951265,-0.015391183
-0.72458065,-0.015068005
-0.739231,-0.014650327
-0.75237453,-0.013143544
-0.76393384,-0.011559294
-0.77384275,-0.009908943
-0.78204626,-0.008203508
-0.7884999,-0.0064536063
-0.7931694,-0.0046694665
-0.79603034,-0.0028609708
-0.79706806,-0.0010377271
-0.7962772,0.00079083286
-0.7936619,0.002615343
-0.7892355,0.004426387
-0.7830211,0.0062143872
-0.7750516,0.007969503
-0.76437,0.010681557
-0.7510357,0.013334363
-0.7351248,0.015910832
-0.7167319,0.018392928
-0.6959702,0.02076173
-0.6729725,0.022997666
-0.6478917,0.025080848
-0.6209001,0.026991593
-0.5921891,0.028711032
-0.5619672,0.030221837
-0.5304583,0.031508967
-0.49789783,0.032560408
-0.46453,0.033367842
-0.43060285,0.033927143
-0.39636418,0.034238685
-0.36205673,0.034307428
-0.327914,0.034142736
-0.29415604,0.03375796
-0.2619862,0.03216984
-0.23258315,0.029403064
-0.2060958,0.02648734
-0.18264565,0.023450159
-0.1623295,0.020316156
-0.14522271,0.01710679
-0.13138238,0.01384032
-0.12085038,0.0105320085
-0.11365585,0.007194521
-0.10981741,0.003838442
-0.10934452,0.00047289275
-0.11223832,-0.0028938015
-0.11849173,-0.0062534143
-0.12808885,-0.009597117
-0.14100365,-0.012914801
-0.1571981,-0.016194444
-0.17661965,-0.019421557
-0.19919841,-0.022578754
-0.22484389,-0.02564548
-0.25344187,-0.028597979
-0.28485137,-0.03140951
-0.31890228,-0.034050897
-0.3553937,-0.03649143
-0.3940938,-0.038700107
-0.43474096,-0.040647145
-0.47704667,-0.042305715
-0.5207004,-0.04365372
-0.56537586,-0.04467546
-0.6097388,-0.04436295
-0.6534629,-0.043724068
-0.6962374,-0.04277454
-0.73777425,-0.04153686
-0.7768131,-0.03903881
-0.81313026,-0.036317155
-0.84653884,-0.0334086
-0.8768869,-0.030348055
-0.9040542,-0.027167333
-0.92794853,-0.023894325
-0.94850117,-0.020552604
-0.96566254,-0.017161392
-0.97939837,-0.013735809
-0.9896857,-0.010287344
-0.99651015,-0.006824463
-0.99986345,-0.0033533112
-0.999742,0.0001215254
-0.9961457,0.0035962327
-0.98907876,0.0070669693
-0.97854966,0.0105290655
-0.96457344,0.013976237
-0.9471736,0.017399829
-0.9263855,0.020788116
-0.90225977,0.024125706
-0.8748667,0.027393078
-0.8443004,0.030566351
-0.810683,0.033617344
-0.774169,0.03651399
-0.7349478,0.039221216
-0.6932456,0.04170224
-0.6493252,0.04392037
-0.6034841,0.04584112
-0.5560495,0.047434542
-0.507372,0.048677538
-0.45781612,0.049555887
-0.4077504,0.05006571
-0.35753617,0.050214235
-0.30751652,0.050019648
-0.25800633,0.049510173
-0.20928395,0.048722405
-0.16158476,0.04769918
-0.11509756,0.046487205
-0.06996279,0.045134764
-0.026273167,0.043689627
0.015924223,0.04219739
0.056624465,0.040700242
0.09586069,0.039236225
0.13369958,0.037838895
0.1702369,0.036537312
0.20559321,0.03535632
0.23991017,0.034316957
0.27334717,0.033437
0.3060787,0.032731522
0.33829215,0.032213464
0.37018633,0.03189415
0.40197006,0.031783752
0.4338617,0.031891644
0.4660884,0.032226715
0.49888596,0.032797527
-0.43429682,0.0
-0.4359586,-0.0016617816
-0.43927014,-0.0033115363
-0.4442074,-0.0049372762
-0.4507345,-0.006527098
-0.45880374,-0.008069239
-0.4683559,-0.009552146
-0.47932047,-0.010964574
-0.49161613,-0.012295686
-0.50515133,-0.013535188
-0.5198248,-0.014673472
-0.5355266,-0.015701776
-0.5521389,-0.016612338
-0.56953746,-0.017398547
-0.58759254,-0.018055098
-0.60617065,-0.018578086
-0.6251358,-0.018965112
-0.64435107,-0.019215306
-0.66368043,-0.019329343
-0.6829898,-0.019309383
-0.7021488,-0.019158987
-0.7210318,-0.018882988
-0.7385191,-0.017487314
-0.7545039,-0.015984794
-0.7688921,-0.014388222
-0.7816022,-0.012710122
-0.7925648,-0.010962601
-0.80172205,-0.0091572385
-0.80902714,-0.007305055
-0.81444365,-0.0054165213
-0.81794524,-0.003501619
-0.81951517,-0.0015699393
-0.819146,0.00036919356
-0.8158394,0.0033065774
-0.80961126,0.0062281927
-0.80049163,0.0091195945
-0.78852606,0.011965567
-0.77377623,0.014749845
-0.7563213,0.017454915
-0.73625934,0.020061953
-0.71370846,0.02255089
-0.6888078,0.024900664
-0.6617182,0.027089622
-0.63262206,0.029096128
-0.6017228,0.030899303
-0.5692429,0.032479882
-0.5354217,0.033821143
-0.50051194,0.0349098
-0.46477515,0.035736784
-0.42847726,0.036297895
-0.3918831,0.036594126
-0.35525134,0.036631767
-0.3188292,0.036422156
-0.28284803,0.03598117
-0.24751955,0.03532848
-0.21303292,0.03448663
-0.18055287,0.032480042
-0.15121497,0.029337907
-0.1251242,0.026090767
-0.10235936,0.02276484
-0.08297757,0.019381788
-0.067018725,0.015958847
-0.054509517,0.012509207
-0.045466956,0.00904256
-0.039901175,0.0055657807
-0.037817504,0.0020836703
-0.039217763,-0.0014002576
-0.044100735,-0.0048829746
-0.052461863,-0.008361126
-0.06429209,-0.011830227
-0.07957596,-0.0152838705
-0.09828893,-0.01871297
-0.120394,-0.022105072
-0.14583777,-0.02544377
-0.17454606,-0.02870829
-0.20641936,-0.031873304
-0.24132845,-0.034909077
-0.27911046,-0.03778201
-0.31956607,-0.04045563
-0.36245817,-0.04289209
-0.4075123,-0.04505412
-0.45441958,-0.046907276
-0.50184196,-0.047422405
-0.54942745,-0.047585465
-0.5968194,-0.047391944
-0.64366657,-0.046847194
-0.6896326,-0.045966033
-0.73440427,-0.044771638
-0.7766981,-0.0422939
-0.816271,-0.039572865
-0.8529202,-0.036649182
-0.8864821,-0.033561915
-0.916829,-0.03034691
-0.9438647,-0.027035689
-0.9675196,-0.023654854
-0.98774546,-0.020225937
-1.0045111,-0.016765594
-1.0177971,-0.013286065
-1.0275929,-0.009795783
-1.033893,-0.0063001057
-1.0366951,-0.002802097
-1.0359985,0.00069666223
-1.0318033,0.0041952515
-1.0241107,0.0076925857
-1.0129241,0.011186592
-0.99825066,0.014673389
-0.98010415,0.018146483
-0.95850813,0.021596013
-0.9335001,0.025008043
-0.9051361,0.028364018
-0.8734957,0.03164039
-0.8386871,0.034808565
-0.80085194,0.037835196
-0.76016897,0.04068299
-0.71685696,0.043312024
-0.6711753,0.045681614
-0.6234227,0.047752634
-0.5739325,0.049490172
-0.5230663,0.050866242
-0.471204,0.051862247
-0.41873312,0.052470904
-0.3660358,0.05269732
-0.31347668,0.052559115
-0.26139116,0.05208551
-0.21007559,0.051315583
-0.15977974,0.05029585
-0.11070214,0.049077597
-0.06298794,0.047714204
-0.016729232,0.046258707
0.028032621,0.044761855
0.07130331,0.04327069
0.11313098,0.041827668
0.15360126,0.040470276
0.19283229,0.039231036
0.23097011,0.038137823
0.26818445,0.037214346
0.30466524,0.036480766
0.34061953,0.0359543
0.37626937,0.035649847
0.4118499,0.0355805
0.44760787,0.035757996
0.48380086,0.03619299
-0.48967537,0.0
-0.49092937,-0.0012539865
-0.493428,-0.0024986148
-0.49715257,-0.0037245871
-0.5020753,-0.0049227257
-0.50815934,-0.0060840393
-0.5153591,-0.007199794
-0.5236207,-0.008261585
-0.53288215,-0.00926142
-0.54307395,-0.010191804
-0.55411977,-0.011045824
-0.565937,-0.0118172355
-0.57843757,-0.012500552
-0.59152865,-0.013091114
-0.6051138,-0.01358516
-0.6190937,-0.013979872
-0.6333671,-0.014273416
-0.6478321,-0.014464953
-0.6623867,-0.014554624
-0.67693025,-0.0145435305
-0.6913639,-0.014433674
-0.7055918,-0.014227886
-0.7195215,-0.013929749
-0.733065,-0.013543486
-0.7461389,-0.01307386
-0.7576649,-0.011526063
-0.7675763,-0.009911318
-0.7758168,-0.008240548
-0.7823411,-0.006524317
-0.78711396,-0.0047728363
-0.79111,-0.0039959936
-0.7943081,-0.0031981962
-0.79669195,-0.0023838142
-0.79724914,-0.00055717875
-0.7959768,0.0012723071
-0.79288155,0.0030952764
-0.7879793,0.0049022813
-0.7812956,0.0066836835
-0.771866,0.00942956
-0.7597419,0.012124125
-0.7449912,0.01475073
-0.7276994,0.017291758
-0.7079708,0.01972864
-0.68592876,0.022041993
-0.6617169,0.024211913
-0.63549846,0.02621841
-0.6074565,0.028041983
-0.57779217,0.029664304
-0.5467232,0.031068966
-0.51448095,0.03224226
-0.48130706,0.033173885
-0.4474495,0.033857547
-0.41315815,0.034291383
-0.37868,0.03447815
-0.34425482,0.034425177
-0.31011075,0.03414406
-0.27646062,0.033650137
-0.2444988,0.03196181
-0.2153941,0.029104713
-0.18928535,0.026108744
-0.16628425,0.023001103
-0.14647847,0.019805772
-0.12993518,0.016543293
-0.116704345,0.013230835
-0.10682184,0.0098825
-0.10031206,0.0065097786
-0.09718993,0.00312213
-0.09746229,-0.00027235458
-0.10112854,-0.0036662512
-0.10818062,-0.0070520774
-0.11860219,-0.010421569
-0.13236718,-0.013764984
-0.14943762,-0.017070448
-0.16976102,-0.020323398
-0.19326715,-0.023506133
-0.21986471,-0.026597563
-0.24943788,-0.029573165
-0.28184313,-0.032405257
-0.31690672,-0.035063595
-0.35442308,-0.03751634
-0.39415446,-0.039731383
-0.43583244,-0.041677997
-0.4791611,-0.043328665
-0.52382207,-0.044660963
-0.5694814,-0.04565929
-0.6147976,-0.045316253
-0.6594384,-0.044640765
-0.70308834,-0.04364993
-0.7454562,-0.042367876
-0.7852803,-0.039824106
-0.82233727,-0.037056964
-0.8564418,-0.03410454
-0.8874447,-0.031002851
-0.91522914,-0.02778451
-0.93970704,-0.02447789
-0.9608138,-0.021106752
-0.97850406,-0.017690232
-0.9927472,-0.0142431315
-1.0035236,-0.010776412
-1.0108215,-0.0072978395
-1.0146341,-0.003812711
-1.0149587,-0.00032463076
-1.011795,0.0031636858
-1.0051454,0.006649599
-0.99501574,0.010129731
-0.9814166,0.01359916
-0.96436596,0.017050639
-0.9438921,0.020473847
-0.9200373,0.023854746
-0.8928623,0.027175032
-0.8624505,0.030411817
-0.8289129,0.033537567
-0.79239255,0.03652041
-0.7530677,0.039324876
-0.7111545,0.041913144
-0.6669077,0.044246756
-0.620619,0.046288766
-0.5726128,0.048006188
-0.5232403,0.049372472
-0.47287056,0.05036978
-0.42187977,0.050990786
-0.37064007,0.05123968
-0.31950775,0.05113233
-0.26881224,0.050695505
-0.21884693,0.04996532
-0.16986188,0.048985045
-0.1220592,0.04780268
-0.07559078,0.04646842
-0.030558348,0.04503243
0.012984579,0.04354293
0.055029403,0.042044826
0.09560822,0.040578816
0.13478917,0.039180946
0.17267174,0.03788257
0.2093823,0.03671056
0.24507006,0.035687763
0.2799036,0.03483354
0.31406796,0.034164347
0.3477623,0.033694327
0.38119814,0.03343587
0.4145982,0.033400055
0.44819525,0.033597045
0.48223156,0.034036327
-0.442959,0.0
-0.44455793,-0.0015989161
-0.44774413,-0.0031861828
-0.45249432,-0.004750195
-0.45877376,-0.0062794434
-0.46653634,-0.0077625723
-0.4757248,-0.009188454
-0.48627105,-0.010546275
-0.4980967,-0.011825648
-0.5111134,-0.013016728
-0.5252238,-0.014110345
-0.54032195,-0.015098158
-0.55629474,-0.015972788
-0.57302266,-0.01672796
-0.5903813,-0.017358638
-0.60824245,-0.017861113
-0.6264755,-0.018233085
-0.6449492,-0.018473702
-0.6635328,-0.018583544
-0.6820974,-0.018564595
-0.70051754,-0.018420147
-0.7186722,-0.018154683
-0.7354459,-0.016773725
-0.7507356,-0.015289691
-0.76445055,-0.013714969
-0.77651227,-0.01206171
-0.78685397,-0.01034169
-0.79542017,-0.008566219
-0.8021663,-0.006746109
-0.807058,-0.0048916894
-0.8100709,-0.0030128653
-0.81119007,-0.0011192114
-0.81041014,0.0007799121
-0.8077349,0.0026752264
-0.80317754,0.004557396
-0.79576063,0.0074168933
-0.78552186,0.010238753
-0.7725147,0.013007176
-0.7568094,0.015705315
-0.7384942,0.018315155
-0.7176767,0.020817524
-0.6944845,0.023192251
-0.66906595,0.025418488
-0.6415908,0.027475191
-0.612249,0.029341767
-0.5812502,0.030998833
-0.5488211,0.032429066
-0.51520306,0.03361805
-0.48064798,0.034555092
-0.44541413,0.03523385
-0.4097613,0.035652827
-0.37394574,0.03581555
-0.33821526,0.035730477
-0.3028046,0.035410676
-0.2679314,0.034873184
-0.23379318,0.034138232
-0.20156483,0.03222835
-0.17239317,0.02917166
-0.14639455,0.025998618
-0.12365868,0.02273587
-0.10425275,0.019405935
-0.088225536,0.016027214
-0.07561126,0.012614272
-0.06643295,0.0091783125
-0.06070515,0.0057277987
-0.05843601,0.0022691418
-0.05962855,-0.0011925403
-0.064281195,-0.004652647
-0.0723875,-0.008106304
-0.08393509,-0.011547587
-0.098903835,-0.014968747
-0.11726334,-0.018359505
-0.13896973,-0.021706399
-0.16396199,-0.024992261
-0.19215786,-0.02819587
-0.2234497,-0.031291846
-0.25770056,-0.034250855
-0.2947408,-0.037040226
-0.33436576,-0.039624956
-0.37633494,-0.041969188
-0.42037302,-0.044038087
-0.466173,-0.045799967
-0.5124015,-0.04622853
-0.55871403,-0.046312496
-0.6047636,-0.046049617
-0.6502105,-0.04544688
-0.69473046,-0.04451996
-0.73802257,-0.043292116
-0.77881515,-0.040792577
-0.8168752,-0.03806006
-0.8520087,-0.03513349
-0.8840587,-0.03204999
-0.9129022,-0.028843472
-0.9384458,-0.025543638
-0.96062136,-0.022175515
-0.9793807,-0.018759366
-0.9946916,-0.015310928
-1.0065335,-0.011841879
-1.014894,-0.008360459
-1.0197662,-0.004872189
-1.0211468,-0.0013806494
-1.0190351,0.0021117197
-1.0134323,0.0056028026
-1.0043423,0.009089988
-0.99177295,0.012569354
-0.97573805,0.016034875
-0.95626044,0.019477647
-0.93337524,0.02288519
-0.90713435,0.026240852
-0.877611,0.02952338
-0.84490424,0.032706752
-0.8091439,0.035760332
-0.77049446,0.03864944
-0.72915804,0.04133643
-0.6853758,0.04378225
-0.6394273,0.0459485
-0.5916275,0.047799837
-0.54232097,0.04930652
-0.49187407,0.05044686
-0.4406648,0.051209286
-0.3890711,0.051593676
-0.33745924,0.05161189
-0.28617194,0.051287275
-0.23551859,0.05065337
-0.18576673,0.049751863
-0.13713658,0.04863015
-0.08979782,0.047338754
-0.0438689,0.04592892
0.00058164215,0.04445054
0.043532185,0.042950545
0.08500402,0.041471835
0.1250567,0.040052682
0.16378327,0.03872657
0.2013056,0.037522327
0.23777014,0.036464535
0.27334416,0.035574034
0.3082127,0.03486854
0.34257594,0.034363233
0.37664726,0.03407132
0.4106518,0.034004536
0.44482535,0.034173552
0.47941357,0.034588233
-0.5038168,0.0
-0.50496507,-0.0011482777
-0.50725305,-0.0022879576
-0.51066357,-0.0034105014
-0.51517105,-0.0045074914
-0.5207417,-0.0055706925
-0.52733386,-0.00659212
-0.534898,-0.007564108
-0.54337734,-0.00847938
-0.55270845,-0.009331128
-0.56282157,-0.010113083
-0.5736411,-0.010819591
-0.5850868,-0.011445681
-0.597074,-0.011987131
-0.6095145,-0.012440519
-0.62231773,-0.012803262
-0.63539135,-0.013073646
-0.6486422,-0.0132508315
-0.66197705,-0.013334847
-0.67530364,-0.013326563
-0.6885313,-0.013227651
-0.70157176,-0.0130405165
-0.71434003,-0.01276824
-0.7267545,-0.012414482
-0.73873794,-0.011983406
-0.7502175,-0.011479576
-0.7611254,-0.0109078735
-0.7703988,-0.009273403
-0.7779857,-0.0075869453
-0.78384465,-0.0058589224
-0.787944,-0.0040994133
-0.79126227,-0.0033181966
-0.7937819,-0.002519606
-0.7954898,-0.0017079414
-0.79537725,0.00011252619
-0.7934449,0.0019324153
-0.78970253,0.003742337
-0.78416973,0.0055327835
-0.77687573,0.0072940234
-0.7668597,0.01001602
-0.7541769,0.01268279
-0.7388994,0.015277474
-0.72111714,0.01778227
-0.7009387,0.020178478
-0.678492,0.022446664
-0.653925,0.024567006
-0.6274053,0.02651974
-0.5991195,0.028285764
-0.56927216,0.029847337
-0.5380833,0.031188816
-0.50578594,0.032297418
-0.47262204,0.033163883
-0.438839,0.03378305
-0.4046848,0.034154177
-0.3704037,0.03428112
-0.33623153,0.034172177
-0.30239177,0.033839762
-0.26909193,0.03329983
-0.23752077,0.031571157
-0.20884134,0.028679434
-0.18318708,0.025654258
-0.1606647,0.022522375
-0.14135751,0.019307194
-0.12532887,0.01602864
-0.11262559,0.012703277
-0.10328096,0.009344625
-0.09731729,0.0059636715
-0.094747834,0.002569462
-0.09557805,-0.00083022326
-0.09980621,-0.0042281547
-0.107423134,-0.007616925
-0.118411355,-0.010988223
-0.1327435,-0.014332135
-0.15038,-0.017636508
-0.17126638,-0.020886384
-0.19532998,-0.024063593
-0.22247648,-0.027146505
-0.2525865,-0.030110044
-0.2855125,-0.03292599
-0.32107615,-0.035563633
-0.35906696,-0.037990812
-0.39924225,-0.0401753
-0.44132873,-0.04208649
-0.48502603,-0.043697268
-0.53001195,-0.04498592
-0.5759498,-0.045937825
-0.62149656,-0.045546804
-0.66631967,-0.04482308
-0.7101047,-0.04378508
-0.7525629,-0.042458136
-0.79243565,-0.03987279
-0.8295038,-0.037068103
-0.8635863,-0.03408256
-0.89453864,-0.030952342
-0.9222486,-0.02770997
-0.9466322,-0.02438356
-0.96762866,-0.020996476
-0.98519605,-0.017567364
-0.9993065,-0.014110486
-1.0099428,-0.010636245
-1.0170946,-0.0071518426
-1.0207566,-0.00366203
-1.0209265,-0.00016989108
-1.0176042,0.0033223485
-1.0107917,0.0068125026
-1.0004941,0.010297607
-0.986721,0.013773108
-0.96948886,0.017232075
-0.9488244,0.020664448
-0.9247681,0.024056366
-0.89737844,0.027389627
-0.8667371,0.030641334
-0.8329533,0.03378383
-0.79616827,0.03678498
-0.7565594,0.039608933
-0.714342,0.042217337
-0.6697709,0.04457111
-0.6231383,0.0466326
-0.5747702,0.0483681
-0.5250198,0.04975038
-0.4742588,0.050761037
-0.42286646,0.05139234
-0.37121817,0.051648293
-0.31967333,0.05154483
-0.2685643,0.051109023
-0.21818683,0.050377496
-0.16879262,0.049394205
-0.12058468,0.04820794
-0.07371494,0.046869744
-0.028284313,0.045430627
0.015655307,0.04393962
0.058097683,0.042442378
0.09907794,0.040980253
0.13866782,0.03958988
0.17697091,0.0383031
0.21411815,0.03714724
0.25026366,0.03614552
0.28558132,0.035317644
0.32026172,0.034680393
0.35450992,0.0342482
0.38854364,0.034033723
0.42259192,0.034048297
0.45689422,0.034302287
0.49169955,0.034805335
-0.48214772,0.0
-0.48345783,-0.0013100822
-0.48606822,-0.0026104122
-0.48995954,-0.003891297
-0.4951027,-0.0051431633
-0.5014593,-0.0063566235
-0.5089819,-0.0075225476
-0.517614,-0.008632139
-0.527291,-0.009677023
-0.5379404,-0.010649331
-0.54948217,-0.011541802
-0.56183004,-0.012347872
-0.5748918,-0.0130617665
-0.58857036,-0.013678585
-0.6027648,-0.014194378
-0.61737096,-0.014606198
-0.6322831,-0.014912147
-0.6473945,-0.01511138
-0.6625986,-0.01520411
-0.67779016,-0.0151915625
-0.6928661,-0.015075929
-0.70772636,-0.014860285
-0.72227484,-0.014548493
-0.73642,-0.014145092
-0.75007516,-0.013655187
-0.76215947,-0.012084314
-0.77260345,-0.010443984
-0.7813488,-0.008745356
-0.788348,-0.006999194
-0.79356384,-0.0052158525
-0.7969692,-0.0034053153
-0.79854643,-0.0015772611
-0.7982876,0.0002588418
-0.79619396,0.0020936267
-0.79227626,0.00391771
-0.7865547,0.0057215746
-0.77905923,0.0074954643
-0.7688299,0.010229296
-0.75592285,0.01290705
-0.74041104,0.015511797
-0.7223854,0.018025633
-0.70195574,0.02042972
-0.67925125,0.022704473
-0.6544213,0.024829902
-0.62763524,0.026786076
-0.5990815,0.028553743
-0.5689665,0.030115038
-0.53751224,0.031454246
-0.5049537,0.032558568
-0.47153488,0.0334188
-0.43750495,0.03402991
-0.4031136,0.03439136
-0.36860633,0.03450727
-0.33422005,0.034386262
-0.30017895,0.034041107
-0.26669082,0.033488136
-0.23494433,0.0317465
-0.20610213,0.028842198
-0.18029708,0.025805045
-0.15763517,0.022661919
-0.13819887,0.019436298
-0.12205076,0.016148102
-0.10923694,0.012813821
-0.099790074,0.009446867
-0.093732014,0.006058061
-0.09107576,0.0026562505
-0.091826774,-0.0007510122
-0.09598353,-0.0041567488
-0.10353734,-0.0075538186
-0.114471525,-0.010934185
-0.12875974,-0.014288211
-0.14636375,-0.017604005
-0.16723059,-0.02086685
-0.19128937,-0.024058776
-0.21844767,-0.027158294
-0.24858806,-0.030140392
-0.28156486,-0.032976817
-0.31720158,-0.035636716
-0.35528925,-0.03808766
-0.39558625,-0.04029702
-0.43781996,-0.042233687
-0.4816899,-0.04386995
-0.52687335,-0.04518344
-0.5730322,-0.04615888
-0.61882174,-0.045789488
-0.6639067,-0.04508499
-0.7079702,-0.044063482
-0.7507203,-0.04275013
-0.7908958,-0.040175498
-0.8282746,-0.037378818
-0.8626735,-0.034398895
-0.8939458,-0.031272262
-0.92197764,-0.028031861
-0.9466838,-0.024706196
-0.96800286,-0.021318996
-0.98589206,-0.017889224
-1.0003234,-0.014431385
-1.0112795,-0.010956063
-1.0187501,-0.007470563
-1.0227298,-0.0039796615
-1.0232161,-0.00048639366
-1.020209,0.003007139
-1.01371,0.006498949
-1.0037237,0.009986344
-0.9902586,0.013465112
-0.97332984,0.016928727
-0.9529623,0.020367593
-0.9291939,0.023768354
-0.9020806,0.027113328
-0.87170047,0.030380134
-0.8381589,0.03354157
-0.801593,0.03656588
-0.76217556,0.039417412
-0.72011775,0.042057835
-0.6756699,0.044447817
-0.6291207,0.046549197
-0.58079326,0.04832746
-0.53103894,0.049754318
-0.48022884,0.050810114
-0.4287431,0.051485755
-0.37695917,0.0517839
-0.32523996,0.051719237
-0.27392215,0.051317807
-0.22330666,0.050615486
-0.17365085,0.049655806
-0.1251634,0.048487443
-0.07800179,0.047161624
-0.032272026,0.04572976
0.011969439,0.044241466
0.054712515,0.04274308
0.0959892,0.04127668
0.13586882,0.03987962
0.17445326,0.03858444
0.21187234,0.037419077
0.24827965,0.036407314
0.28384897,0.03556932
0.31877124,0.034922272
0.35325217,0.034480933
0.3875104,0.03425822
0.4217761,0.034265675
0.4562899,0.034513827
0.49130234,0.035012435
-0.50219923,0.0
-0.5033596,-0.0011603861
-0.50567174,-0.0023120865
-0.5091182,-0.0034464744
-0.51367325,-0.0045550447
-0.5193027,-0.005629475
-0.52596444,-0.0066616945
-0.5336084,-0.0076439525
-0.54217726,-0.008568892
-0.5516069,-0.009429625
-0.5618267,-0.010219811
-0.5727604,-0.01093373
-0.5843268,-0.011566353
-0.5964402,-0.012113408
-0.60901165,-0.012571435
-0.62194943,-0.012937826
-0.6351603,-0.013210852
-0.64855,-0.013389674
-0.6620243,-0.013474333
-0.67549,-0.013465726
-0.6888556,-0.0133655565
-0.70203185,-0.013176283
-0.7149329,-0.012901037
-0.7274765,-0.012543543
-0.7395845,-0.012108031
-0.7511836,-0.011599134
-0.7622054,-0.011021802
-0.77158666,-0.009381211
-0.7792748,-0.0076881875
-0.785228,-0.005953191
-0.78941435,-0.0041863266
-0.79281175,-0.0033973893
-0.79540247,-0.0025907466
-0.7961732,-0.0007707278
-0.79511994,0.001053249
-0.79224813,0.0028718144
-0.7875726,0.004675533
-0.7811178,0.006454794
-0.7729181,0.008199716
-0.762018,0.010900074
-0.7484784,0.013539604
-0.7323773,0.016101142
-0.7138107,0.018566592
-0.6928937,0.02091701
-0.6697608,0.023132835
-0.6445666,0.025194257
-0.61748487,0.027081734
-0.5887082,0.028776605
-0.5584464,0.030261828
-0.5269237,0.03152271
-0.49437606,0.032547645
-0.4610473,0.033328757
-0.42718494,0.033862367
-0.39303562,0.034149304
-0.3588407,0.034194928
-0.32483175,0.034008946
-0.29122677,0.033604983
-0.25922683,0.03199996
-0.23000821,0.029218601
-0.2037177,0.026290527
-0.18047462,0.023243058
-0.16037402,0.02010062
-0.14348958,0.01688443
-0.12987708,0.013612503
-0.1195772,0.01029988
-0.11261817,0.006959023
-0.10901782,0.0036003531
-0.10878495,0.00023287043
-0.111920126,-0.0031351727
-0.1184157,-0.0064955726
-0.12825517,-0.009839474
-0.14141186,-0.013156691
-0.15784694,-0.016435074
-0.17750691,-0.019659972
-0.2003207,-0.022813797
-0.22619648,-0.025875777
-0.2550184,-0.028821925
-0.28664368,-0.031625286
-0.3209002,-0.03425651
-0.35758498,-0.036684774
-0.39646402,-0.038879037
